ID_CLIENTE,ANTIGUEDAD_MESES,TIPO_TARJETA,LINEA_CREDITO,RNG_LINEA,DEUDA_TARJETA,SEGMENTO_BANCO,AMBITO,ZONA,EDAD,SEXO,ECIVIL,Total_facturacion,Num_compras
C0001843,R4. [24-MAS>,CLASICA,8976,10000,190.24,SEGMENTO PLATA,L,CENTRO,,M,SOLTERO,570.72,3
C0001844,R4. [24-MAS>,ORO,15312,16000,3.31,SEGMENTO ORO,L,MODERNA,,F,CASADO,434.83,1
C0001847,R4. [24-MAS>,CLASICA,1200,2000,1196.29,SEGMENTO PLATA,L,MODERNA,,F,CASADO,387,12
C0001849,R4. [24-MAS>,CLASICA,2400,4000,646.64,SEGMENTO PLATA,L,MODERNA,,F,CASADO,163.38,2
C0001850,R4. [24-MAS>,CLASICA,11200,12000,0,SEGMENTO PLATA,L,NORTE,47,F,SOLTERO,50,1
C0001852,R4. [24-MAS>,ORO,12000,12000,444.24,SEGMENTO PLATA,L,MODERNA,39,F,SOLTERO,451.67,5
C0001855,R4. [24-MAS>,CLASICA,17100,18000,1482.57,SEGMENTO PLATA,L,MODERNA,49,M,SOLTERO,1391.92,11
C0001857,R4. [24-MAS>,CLASICA,2500,4000,2168.41,SEGMENTO PLATA,L,MODERNA,39,M,SOLTERO,108.5,2
C0001858,R4. [24-MAS>,ORO,10000,10000,390.47,SEGMENTO ORO,L,MODERNA,50,F,CASADO,14041.97,32
C0001859,R4. [24-MAS>,CLASICA,6000,6000,5680.14,SEGMENTO PLATA,L,NORTE,41,M,CASADO,17959.9,21
C0001860,R4. [24-MAS>,CLASICA,3000,4000,2975.37,SEGMENTO PLATA,L,MODERNA,29,M,SOLTERO,441.7,8
C0001861,R4. [24-MAS>,CLASICA,3200,4000,3150.05,SEGMENTO BRONCE,L,CENTRO,32,F,SOLTERO,2789.19,11
C0001862,R4. [24-MAS>,ORO,14000,14000,0,SEGMENTO PLATA,L,MODERNA,47,M,CASADO,6323.2,1
C0001864,R4. [24-MAS>,CLASICA,1600,2000,1068.45,SEGMENTO PLATA,L,MODERNA,49,M,CASADO,1189.93,26
C0001865,R4. [24-MAS>,ORO,23600,24000,508.75,SEGMENTO ORO,L,MODERNA,47,M,SOLTERO,668.75,3
C0001867,R4. [24-MAS>,CLASICA,13700,14000,0,SEGMENTO ORO,L,MODERNA,56,F,CASADO,2263.66,3
C0001873,R4. [24-MAS>,CLASICA,3300,4000,0,SEGMENTO PLATA,L,MODERNA,56,F,CASADO,1514.39,1
C0001876,R4. [24-MAS>,CLASICA,1000,2000,254.42,SEGMENTO BRONCE,L,MODERNA,51,M,CASADO,2541.78,14
C0001884,R4. [24-MAS>,ORO,6250,8000,0,SEGMENTO ORO,L,MODERNA,60,F,CASADO,806.24,1
C0001886,R4. [24-MAS>,CLASICA,1000,2000,524.1,SEGMENTO PLATA,L,MODERNA,22,F,SOLTERO,2422.78,19
C0001894,R4. [24-MAS>,CLASICA,1600,2000,1416.26,SEGMENTO PLATA,L,SUR,34,M,SOLTERO,2637.1,27
C0001895,R4. [24-MAS>,CLASICA,2650,4000,1573.67,SEGMENTO PLATA,L,BALNEARIO,51,M,CASADO,721.28,7
C0001900,R4. [24-MAS>,ORO,10000,10000,460.76,SEGMENTO PLATA,L,MODERNA,36,M,SOLTERO,1027.63,12
C0001903,R4. [24-MAS>,ORO,3000,4000,1913.66,SEGMENTO PLATA,L,MODERNA,,F,CASADO,986.82,2
C0001905,R3. [12-24 M>,ORO,3000,4000,26,SEGMENTO PLATA,L,MODERNA,34,M,CASADO,156,6
C0001906,R3. [12-24 M>,CLASICA,7000,8000,7102.16,SEGMENTO BRONCE,L,MODERNA,23,F,SOLTERO,1127.37,9
C0001908,R3. [12-24 M>,ORO,5000,6000,746.67,SEGMENTO PLATA,L,MODERNA,,M,CASADO,6146.7,12
C0001909,R3. [12-24 M>,ORO,6000,6000,2153.4,SEGMENTO PLATA,L,MODERNA,,M,SOLTERO,2153.4,2
C0001913,R3. [12-24 M>,PLATINUM,13000,14000,423.99,SEGMENTO BRONCE,L,MODERNA,,F,CASADO,423.99,3
C0001914,R3. [12-24 M>,CLASICA,1500,2000,-7.74,SEGMENTO BRONCE,L,ESTE,,F,SOLTERO,275,1
C0001915,R3. [12-24 M>,CLASICA,3000,4000,2904.75,SEGMENTO PLATA,L,MODERNA,25,M,SOLTERO,2467.25,12
C0001920,R3. [12-24 M>,ORO,15000,16000,0,SEGMENTO ORO,L,MODERNA,30,F,SOLTERO,5776.82,1
C0001923,R2. [6-12 M>,ORO,8959,10000,0,SEGMENTO BRONCE,L,CENTRO,44,M,SOLTERO,885.6,3
C0001924,R2. [6-12 M>,CLASICA,2000,2000,1179.34,SEGMENTO BRONCE,L,MODERNA,41,M,SOLTERO,1284.4,23
C0001928,R2. [6-12 M>,CLASICA,1500,2000,403.71,SEGMENTO BRONCE,L,MODERNA,25,M,SOLTERO,3643.04,19
C0001929,R2. [6-12 M>,ORO,8500,10000,-0.15,SEGMENTO PLATA,L,MODERNA,35,M,CASADO,761.48,6
C0001930,R2. [6-12 M>,ORO,4000,4000,118.58,SEGMENTO PLATA,L,MODERNA,34,F,DIVORCIADO,17693.74,12
C0001931,R2. [6-12 M>,PLATINUM,30000,30000,8229.33,SEGMENTO PLATA,L,MODERNA,42,M,SOLTERO,9304.09,21
C0001932,R1. <0-6 M>,ORO,9000,10000,6436.74,SEGMENTO ORO,L,MODERNA,48,M,CASADO,6436.74,1
C0001935,R1. <0-6 M>,ORO,2000,2000,0,SEGMENTO ORO,L,MODERNA,24,F,SOLTERO,112.62,1
C0001936,R4. [24-MAS>,CLASICA,38850,40000,65,SEGMENTO PLATA,L,ESTE,59,M,CASADO,4273.53,15
C0001937,R4. [24-MAS>,CLASICA,2000,2000,963.44,SEGMENTO PLATA,L,ESTE,59,M,CASADO,5222.98,28
C0001938,R4. [24-MAS>,CLASICA,13400,14000,0,SEGMENTO PLATA,L,ESTE,46,M,CASADO,108.72,1
C0001939,R4. [24-MAS>,CLASICA,1800,2000,701.13,SEGMENTO ORO,L,ESTE,38,M,SOLTERO,25736.25,16
C0001941,R4. [24-MAS>,CLASICA,2000,2000,1928.43,SEGMENTO PLATA,L,NORTE,33,F,SOLTERO,462.41,19
C0001942,R4. [24-MAS>,CLASICA,5000,6000,2248.5,SEGMENTO BRONCE,L,ESTE,36,F,SOLTERO,2985.41,9
C0001943,R4. [24-MAS>,CLASICA,4000,4000,376.11,SEGMENTO PLATA,L,CENTRO,34,F,SOLTERO,23270.62,21
C0001945,R4. [24-MAS>,CLASICA,8500,10000,185.6,SEGMENTO PLATA,L,ESTE,,M,CASADO,471.1,4
C0001946,R4. [24-MAS>,ORO,24950,26000,3144.43,SEGMENTO PLATA,L,ESTE,,M,CASADO,1521.61,4
C0001947,R4. [24-MAS>,CLASICA,6950,8000,0,SEGMENTO PLATA,L,ESTE,,M,CASADO,946.08,2
C0001949,R4. [24-MAS>,CLASICA,3750,4000,3645.84,SEGMENTO PLATA,L,ESTE,,M,SOLTERO,1267.13,5
C0001954,R3. [12-24 M>,CLASICA,20000,20000,131.7,SEGMENTO PLATA,L,SUR,34,F,CASADO,858.12,7
C0001955,R3. [12-24 M>,CLASICA,2000,2000,2051.9,SEGMENTO PLATA,L,ESTE,37,F,SOLTERO,771,20
C0001963,R4. [24-MAS>,CLASICA,1860,2000,171.28,SEGMENTO ORO,L,MODERNA,64,M,SOLTERO,911.14,17
C0001964,R4. [24-MAS>,CLASICA,7500,8000,7500,SEGMENTO PLATA,L,ESTE,59,F,CASADO,7500,1
C0001965,R4. [24-MAS>,CLASICA,12400,14000,0,SEGMENTO PLATA,L,CENTRO,59,F,SOLTERO,1954.72,2
C0001966,R4. [24-MAS>,CLASICA,17400,18000,4249.94,SEGMENTO PLATA,L,MODERNA,47,M,SOLTERO,1891.79,5
C0001967,R4. [24-MAS>,CLASICA,4000,4000,1882.75,SEGMENTO ORO,L,NORTE,35,M,SOLTERO,2005.92,17
C0001971,R4. [24-MAS>,CLASICA,7450,8000,1253.38,SEGMENTO PLATA,L,MODERNA,47,M,SOLTERO,4936.36,4
C0001972,R4. [24-MAS>,CLASICA,6200,8000,5299.05,SEGMENTO PLATA,L,CALLAO,33,F,SOLTERO,3220.5,3
C0001973,R4. [24-MAS>,CLASICA,7450,8000,58.44,SEGMENTO PLATA,L,SUR,33,M,SOLTERO,3203.64,3
C0001975,R4. [24-MAS>,CLASICA,15000,16000,8908.29,SEGMENTO ORO,L,MODERNA,51,F,CASADO,4390.32,5
C0001976,R4. [24-MAS>,CLASICA,2400,4000,881.52,SEGMENTO PLATA,L,MODERNA,53,M,CASADO,680,1
C0001977,R4. [24-MAS>,CLASICA,800,2000,238.75,SEGMENTO PLATA,L,NORTE,35,M,SOLTERO,273.8,3
C0001978,R4. [24-MAS>,CLASICA,4500,6000,-5.71,SEGMENTO BRONCE,L,MODERNA,30,M,SOLTERO,192.95,4
C0001980,R4. [24-MAS>,CLASICA,9000,10000,0,SEGMENTO BRONCE,L,MODERNA,37,M,SOLTERO,78.51,1
C0001982,R4. [24-MAS>,ORO,8000,8000,415.02,SEGMENTO PLATA,L,CENTRO,41,F,SOLTERO,4028.42,10
C0001986,R4. [24-MAS>,ORO,9000,10000,5889.96,SEGMENTO ORO,L,MODERNA,60,M,CASADO,50,1
C0001987,R4. [24-MAS>,ORO,5000,6000,1724,SEGMENTO BRONCE,L,ESTE,42,F,CASADO,1724,1
C0001996,R4. [24-MAS>,ORO,9000,10000,255.02,SEGMENTO PLATA,L,MODERNA,,M,CASADO,1165.59,7
C0001999,R4. [24-MAS>,ORO,24000,24000,2230.99,SEGMENTO PLATA,L,MODERNA,41,M,SOLTERO,1665.61,9
C0002000,R3. [12-24 M>,CLASICA,2000,2000,1606.9,SEGMENTO PLATA,L,MODERNA,,F,SOLTERO,1142.2,12
C0002003,R3. [12-24 M>,PLATINUM,10000,10000,9805.35,SEGMENTO ORO,L,MODERNA,,M,SOLTERO,11617.83,29
C0002005,R3. [12-24 M>,PLATINUM,10000,10000,1174.08,SEGMENTO ORO,L,MODERNA,,F,SOLTERO,13698.21,27
C0002006,R3. [12-24 M>,ORO,3000,4000,2956.29,SEGMENTO PLATA,L,SUR,,F,CASADO,1232.85,22
C0002009,R3. [12-24 M>,ORO,5190,6000,1994.71,SEGMENTO ORO,L,CENTRO,46,M,CASADO,1931.85,22
C0002010,R3. [12-24 M>,PLATINUM,30000,30000,-7.41,SEGMENTO ORO,L,MODERNA,52,M,CASADO,2907.2,7
C0002015,R3. [12-24 M>,CLASICA,800,2000,379.96,SEGMENTO PLATA,L,MODERNA,35,M,SOLTERO,621.28,6
C0002020,R3. [12-24 M>,ORO,3000,4000,244.49,SEGMENTO PLATA,L,MODERNA,25,M,SOLTERO,1426.62,18
C0002022,R3. [12-24 M>,CLASICA,8000,8000,3242.12,SEGMENTO BRONCE,L,MODERNA,31,M,SOLTERO,3386.5,4
C0002023,R3. [12-24 M>,ORO,5000,6000,4100.58,SEGMENTO BRONCE,L,MODERNA,45,F,CASADO,925.41,1
C0002025,R2. [6-12 M>,CLASICA,800,2000,0,SEGMENTO PLATA,L,MODERNA,,M,SOLTERO,398.3,10
C0002028,R2. [6-12 M>,ORO,10150,12000,-17.73,SEGMENTO PLATA,L,CENTRO,63,M,SOLTERO,521.04,1
C0002029,R2. [6-12 M>,ORO,3000,4000,557.86,SEGMENTO PLATA,L,CENTRO,34,F,SOLTERO,876,1
C0002030,R2. [6-12 M>,ORO,4000,4000,498.27,SEGMENTO BRONCE,L,NORTE,34,F,SOLTERO,1370.11,1
C0002036,R4. [24-MAS>,CLASICA,10800,12000,37,SEGMENTO PLATA,L,MODERNA,,M,CASADO,387.37,8
C0002037,R4. [24-MAS>,CLASICA,16800,18000,429.55,SEGMENTO PLATA,L,CALLAO,63,M,CASADO,1308.9,8
C0002038,R4. [24-MAS>,CLASICA,10000,10000,5732.65,SEGMENTO PLATA,L,CALLAO,40,F,SOLTERO,2423.13,15
C0002039,R4. [24-MAS>,CLASICA,1000,2000,968.87,SEGMENTO PLATA,L,CALLAO,61,M,CASADO,1305.57,17
C0002040,R4. [24-MAS>,CLASICA,6000,6000,106.59,SEGMENTO PLATA,L,MODERNA,31,F,SOLTERO,558.67,6
C0002042,R4. [24-MAS>,CLASICA,4000,4000,4396.41,SEGMENTO ORO,L,NORTE,38,F,CASADO,2900.53,15
C0002048,R4. [24-MAS>,CLASICA,1200,2000,988.74,SEGMENTO PLATA,L,NORTE,54,F,SOLTERO,206,1
C0002052,R4. [24-MAS>,ORO,3000,4000,0,SEGMENTO PLATA,L,NORTE,32,F,SOLTERO,2425.8,5
C0002053,R4. [24-MAS>,PLATINUM,12500,14000,11811.13,SEGMENTO PLATA,L,NORTE,64,M,CASADO,2662.68,17
C0002055,R4. [24-MAS>,ORO,5040,6000,4989.5,SEGMENTO ORO,L,CENTRO,47,M,CASADO,1122.83,7
C0002058,R2. [6-12 M>,CLASICA,1000,2000,-0.01,SEGMENTO PLATA,L,CALLAO,51,M,SOLTERO,611,10
C0002061,R4. [24-MAS>,CLASICA,31100,32000,1112.44,SEGMENTO PLATA,L,MODERNA,72,M,CASADO,2998.37,11
C0002062,R4. [24-MAS>,CLASICA,33700,34000,267.39,SEGMENTO ORO,L,MODERNA,54,M,CASADO,4472.37,29
C0002063,R4. [24-MAS>,CLASICA,15750,16000,5316.65,SEGMENTO ORO,L,MODERNA,59,M,CASADO,3504.88,1
C0002065,R4. [24-MAS>,CLASICA,13500,14000,0,SEGMENTO PLATA,L,MODERNA,42,M,SOLTERO,3696.74,20
C0002067,R4. [24-MAS>,CLASICA,30000,30000,2876.94,SEGMENTO ORO,L,MODERNA,52,F,SOLTERO,12984.41,31
C0002068,R4. [24-MAS>,CLASICA,3750,4000,3198.97,SEGMENTO PLATA,L,MODERNA,35,M,SOLTERO,200.1,4
C0002069,R4. [24-MAS>,ORO,30625,32000,169.08,SEGMENTO ORO,L,MODERNA,70,M,CASADO,1062.78,12
C0002071,R4. [24-MAS>,ORO,34370,36000,26,SEGMENTO ORO,L,MODERNA,56,M,CASADO,723.5,12
C0002073,R4. [24-MAS>,CLASICA,3000,4000,2765.67,SEGMENTO ORO,L,MODERNA,34,F,SOLTERO,622.91,6
C0002074,R4. [24-MAS>,CLASICA,5600,6000,3515.45,SEGMENTO ORO,L,SUR,51,M,CASADO,11581.56,10
C0002077,R4. [24-MAS>,CLASICA,4600,6000,1181.65,SEGMENTO PLATA,L,NORTE,58,F,CASADO,7828.75,22
C0002078,R4. [24-MAS>,CLASICA,1900,2000,-52.33,SEGMENTO ORO,L,MODERNA,37,M,SOLTERO,2038.42,9
C0002080,R4. [24-MAS>,CLASICA,15000,16000,5660.78,SEGMENTO PLATA,L,MODERNA,46,M,CASADO,3343.5,10
C0002081,R4. [24-MAS>,ORO,7500,8000,218.01,SEGMENTO ORO,L,MODERNA,52,M,CASADO,5755.07,4
C0002082,R4. [24-MAS>,CLASICA,24000,24000,0,SEGMENTO PLATA,L,CALLAO,40,F,SOLTERO,240,2
C0002083,R4. [24-MAS>,CLASICA,11550,12000,1215.8,SEGMENTO PLATA,L,MODERNA,54,F,CASADO,1263.38,2
C0002084,R4. [24-MAS>,CLASICA,4800,6000,4477.66,SEGMENTO PLATA,L,CENTRO,33,M,CASADO,598.6,5
C0002085,R4. [24-MAS>,CLASICA,3000,4000,860.54,SEGMENTO PLATA,L,CENTRO,53,F,SOLTERO,436.64,6
C0002086,R4. [24-MAS>,CLASICA,5000,6000,4088.81,SEGMENTO PLATA,L,MODERNA,44,F,SOLTERO,236.82,4
C0002087,R4. [24-MAS>,CLASICA,3120,4000,362.32,SEGMENTO ORO,L,SUR,29,M,SOLTERO,1234.98,4
C0002089,R4. [24-MAS>,CLASICA,36000,36000,4894.17,SEGMENTO PLATA,L,MODERNA,68,F,SOLTERO,8177.83,30
C0002090,R4. [24-MAS>,ORO,25000,26000,1004.09,SEGMENTO PLATA,L,MODERNA,,F,CASADO,9885.13,31
C0002091,R4. [24-MAS>,CLASICA,9000,10000,0,SEGMENTO PLATA,L,MODERNA,,F,SOLTERO,375,2
C0002093,R4. [24-MAS>,CLASICA,4600,6000,25.32,SEGMENTO PLATA,L,MODERNA,,F,CASADO,2156,7
C0002095,R4. [24-MAS>,CLASICA,11050,12000,2785.21,SEGMENTO PLATA,L,MODERNA,,M,SOLTERO,2980.95,1
C0002096,R4. [24-MAS>,ORO,13500,14000,2751.21,SEGMENTO PLATA,L,NORTE,43,F,SOLTERO,1299,8
C0002097,R4. [24-MAS>,CLASICA,5000,6000,737,SEGMENTO BRONCE,L,MODERNA,28,M,CASADO,1027,2
C0002099,R4. [24-MAS>,ORO,12600,14000,0,SEGMENTO PLATA,L,CALLAO,35,M,SOLTERO,9845.96,16
C0002101,R4. [24-MAS>,CLASICA,1850,2000,7.93,SEGMENTO PLATA,L,CENTRO,25,M,SOLTERO,2305.27,7
C0002107,R4. [24-MAS>,CLASICA,6000,6000,5568.61,SEGMENTO PLATA,L,MODERNA,50,F,SOLTERO,2463.8,27
C0002111,R4. [24-MAS>,ORO,21200,22000,1298.07,SEGMENTO PLATA,L,MODERNA,49,M,CASADO,1435.99,3
C0002114,R4. [24-MAS>,ORO,5800,6000,4095.7,SEGMENTO PLATA,L,MODERNA,42,F,SOLTERO,8539.6,16
C0002117,R4. [24-MAS>,CLASICA,3000,4000,1223.26,SEGMENTO PLATA,L,CENTRO,38,M,CASADO,1422.66,5
C0002126,R4. [24-MAS>,ORO,6000,6000,2411.97,SEGMENTO PLATA,L,MODERNA,61,M,CASADO,265,3
C0002127,R4. [24-MAS>,CLASICA,800,2000,798.48,SEGMENTO PLATA,L,CENTRO,45,M,SOLTERO,602,9
C0002129,R3. [12-24 M>,CLASICA,10000,10000,0,SEGMENTO PLATA,L,MODERNA,28,M,SOLTERO,2433.61,17
C0002130,R3. [12-24 M>,CLASICA,900,2000,645.85,SEGMENTO PLATA,L,CENTRO,44,M,SOLTERO,341.8,4
C0002132,R3. [12-24 M>,ORO,8000,8000,0,SEGMENTO PLATA,L,CENTRO,30,M,SOLTERO,329,1
C0002135,R3. [12-24 M>,CLASICA,10000,10000,2093.61,SEGMENTO PLATA,L,SUR,25,F,SOLTERO,3174.19,15
C0002136,R3. [12-24 M>,CLASICA,2400,4000,1789.94,SEGMENTO PLATA,L,SUR,34,M,SOLTERO,471.99,8
C0002139,R3. [12-24 M>,ORO,6500,8000,162,SEGMENTO PLATA,L,NORTE,35,M,CASADO,1706.05,6
C0002140,R3. [12-24 M>,ORO,3000,4000,799,SEGMENTO PLATA,L,MODERNA,27,M,SOLTERO,799,1
C0002141,R3. [12-24 M>,PLATINUM,25000,26000,0,SEGMENTO ORO,L,MODERNA,48,M,SOLTERO,1577.25,8
C0002145,R3. [12-24 M>,PLATINUM,12000,12000,104.7,SEGMENTO PLATA,L,MODERNA,38,M,SOLTERO,2900.47,13
C0002147,R3. [12-24 M>,CLASICA,1000,2000,5.24,SEGMENTO PLATA,L,CENTRO,33,M,CASADO,514.89,4
C0002148,R3. [12-24 M>,CLASICA,3000,4000,1892.29,SEGMENTO PLATA,L,MODERNA,38,F,SOLTERO,2275.2,1
C0002149,R2. [6-12 M>,CLASICA,940,2000,828.29,SEGMENTO PLATA,L,MODERNA,29,F,SOLTERO,296.1,5
C0002152,R2. [6-12 M>,CLASICA,12500,14000,2573.76,SEGMENTO PLATA,L,MODERNA,36,M,CASADO,3220.61,7
C0002153,R2. [6-12 M>,CLASICA,1500,2000,1639.34,SEGMENTO PLATA,L,MODERNA,30,M,SOLTERO,1961.9,10
C0002154,R2. [6-12 M>,CLASICA,900,2000,286.6,SEGMENTO BRONCE,L,SUR,44,M,SOLTERO,776.14,20
C0002156,R2. [6-12 M>,CLASICA,3600,4000,2923.62,SEGMENTO PLATA,L,MODERNA,34,M,SOLTERO,1805.2,11
C0002157,R2. [6-12 M>,CLASICA,1600,2000,1192.39,SEGMENTO PLATA,L,NORTE,27,F,SOLTERO,1479.4,4
C0002160,R2. [6-12 M>,CLASICA,2200,4000,-1.89,SEGMENTO PLATA,L,CALLAO,33,M,CASADO,123,3
C0002162,R2. [6-12 M>,PLATINUM,12000,12000,605.84,SEGMENTO PLATA,L,MODERNA,46,M,CASADO,5172.83,25
C0002165,R2. [6-12 M>,CLASICA,4800,6000,699.51,SEGMENTO PLATA,L,MODERNA,33,F,SOLTERO,4731.81,7
C0002167,R1. <0-6 M>,PLATINUM,10000,10000,699.77,SEGMENTO ORO,L,MODERNA,45,M,CASADO,2484.83,29
C0002169,R1. <0-6 M>,CLASICA,800,2000,507.15,SEGMENTO BRONCE,L,CENTRO,32,F,SOLTERO,693.86,9
C0002170,R1. <0-6 M>,ORO,3000,4000,2675,SEGMENTO PLATA,L,NORTE,58,M,SOLTERO,2675,1
C0002173,R4. [24-MAS>,CLASICA,1500,2000,901.89,SEGMENTO PLATA,L,NORTE,52,M,SOLTERO,529.57,3
C0002174,R4. [24-MAS>,CLASICA,6000,6000,6006.89,SEGMENTO BRONCE,L,NORTE,50,M,SOLTERO,7592.18,6
C0002175,R3. [12-24 M>,ORO,5000,6000,4007.15,SEGMENTO BRONCE,L,NORTE,39,F,SOLTERO,2021.14,7
C0002176,R3. [12-24 M>,CLASICA,1500,2000,156.49,SEGMENTO PLATA,L,NORTE,59,M,CASADO,230,1
C0002177,R3. [12-24 M>,ORO,6000,6000,3007.33,SEGMENTO PLATA,L,NORTE,19,F,SOLTERO,2832.24,11
C0002179,R2. [6-12 M>,ORO,3000,4000,2915.7,SEGMENTO PLATA,L,CENTRO,46,F,SOLTERO,2999,1
C0002181,R4. [24-MAS>,ORO,6000,6000,5783.26,SEGMENTO ORO,L,CENTRO,45,F,SOLTERO,4194.34,8
C0002182,R4. [24-MAS>,CLASICA,7200,8000,365,SEGMENTO ORO,L,ESTE,36,F,SOLTERO,3052.65,13
C0002183,R4. [24-MAS>,CLASICA,7000,8000,1747.43,SEGMENTO PLATA,L,ESTE,38,F,SOLTERO,29300.24,13
C0002184,R4. [24-MAS>,CLASICA,7700,8000,326.53,SEGMENTO BRONCE,L,CENTRO,32,M,SOLTERO,3213.68,7
C0002185,R4. [24-MAS>,CLASICA,6000,6000,7.93,SEGMENTO PLATA,L,NORTE,45,F,CASADO,2539.99,4
C0002186,R4. [24-MAS>,ORO,10000,10000,5675,SEGMENTO PLATA,L,CENTRO,59,F,SOLTERO,4358.28,18
C0002187,R4. [24-MAS>,CLASICA,3750,4000,1925.83,SEGMENTO PLATA,L,ESTE,42,M,CASADO,280.82,2
C0002188,R4. [24-MAS>,ORO,18600,20000,56.35,SEGMENTO PLATA,L,NORTE,44,M,CASADO,9974.57,8
C0002190,R4. [24-MAS>,CLASICA,39800,40000,5195.74,SEGMENTO BRONCE,L,SUR,47,M,CASADO,6304.51,24
C0002191,R4. [24-MAS>,ORO,10500,12000,1082.1,SEGMENTO PLATA,L,ESTE,,M,CASADO,1201.38,4
C0002192,R4. [24-MAS>,ORO,2000,2000,1754.09,SEGMENTO BRONCE,L,CENTRO,48,M,SOLTERO,639.42,1
C0002193,R4. [24-MAS>,ORO,10000,10000,793.13,SEGMENTO PLATA,L,NORTE,46,M,SOLTERO,10953.66,22
C0002198,R4. [24-MAS>,CLASICA,10800,12000,0,SEGMENTO PLATA,L,MODERNA,,M,SOLTERO,160,2
C0002201,R4. [24-MAS>,ORO,13280,14000,89.87,SEGMENTO ORO,L,MODERNA,,M,CASADO,1731.57,12
C0002202,R4. [24-MAS>,CLASICA,14400,16000,10237.13,SEGMENTO BRONCE,L,MODERNA,43,M,SOLTERO,4712.79,27
C0002204,R4. [24-MAS>,CLASICA,1200,2000,17.25,SEGMENTO PLATA,L,MODERNA,37,F,SOLTERO,1040.4,3
C0002205,R4. [24-MAS>,ORO,4800,6000,5136.1,SEGMENTO BRONCE,L,MODERNA,34,F,CASADO,5476.38,19
C0002207,R4. [24-MAS>,PLATINUM,30000,30000,41.11,SEGMENTO ORO,L,MODERNA,53,M,CASADO,773.58,4
C0002212,R4. [24-MAS>,PLATINUM,30000,30000,243.46,SEGMENTO ORO,L,MODERNA,40,F,SOLTERO,7458.64,20
C0002213,R4. [24-MAS>,CLASICA,1600,2000,1403.96,SEGMENTO PLATA,L,ESTE,,F,CASADO,973.3,25
C0002215,R4. [24-MAS>,ORO,13500,14000,7440.46,SEGMENTO PLATA,L,MODERNA,38,M,SOLTERO,2896.68,5
C0002217,R4. [24-MAS>,CLASICA,5250,6000,3966.84,SEGMENTO PLATA,L,MODERNA,40,M,SOLTERO,808.9,5
C0002218,R4. [24-MAS>,CLASICA,25350,26000,0,SEGMENTO PLATA,L,ESTE,37,M,SOLTERO,442.76,2
C0002220,R4. [24-MAS>,ORO,13500,14000,2170.09,SEGMENTO PLATA,L,MODERNA,53,M,SOLTERO,991.29,20
C0002222,R4. [24-MAS>,ORO,10000,10000,7827.58,SEGMENTO PLATA,L,MODERNA,39,M,CASADO,3484.97,7
C0002224,R4. [24-MAS>,CLASICA,7150,8000,1292.53,SEGMENTO PLATA,L,MODERNA,31,M,SOLTERO,1034.89,7
C0002225,R4. [24-MAS>,ORO,20000,20000,10306.86,SEGMENTO PLATA,L,MODERNA,64,M,CASADO,6729.66,3
C0002228,R4. [24-MAS>,ORO,37500,38000,20579.24,SEGMENTO PLATA,L,MODERNA,28,M,SOLTERO,953,2
C0002233,R4. [24-MAS>,ORO,8000,8000,959.43,SEGMENTO PLATA,L,MODERNA,32,M,SOLTERO,2692.67,25
C0002238,R4. [24-MAS>,ORO,4000,4000,3460.11,SEGMENTO PLATA,L,MODERNA,43,F,SOLTERO,2667.99,29
C0002239,R4. [24-MAS>,ORO,16000,16000,-5.54,SEGMENTO PLATA,L,MODERNA,39,M,CASADO,105,1
C0002242,R4. [24-MAS>,ORO,3750,4000,3290.29,SEGMENTO PLATA,L,MODERNA,57,F,CASADO,3976.59,13
C0002246,R3. [12-24 M>,CLASICA,800,2000,806.77,SEGMENTO PLATA,L,MODERNA,60,M,CASADO,175.96,4
C0002248,R3. [12-24 M>,PLATINUM,10000,10000,2633.22,SEGMENTO PLATA,L,MODERNA,31,M,SOLTERO,5771.6,18
C0002249,R3. [12-24 M>,ORO,12700,14000,1971.34,SEGMENTO ORO,L,SUR,38,M,SOLTERO,4585.72,11
C0002250,R3. [12-24 M>,CLASICA,2600,4000,-16.5,SEGMENTO BRONCE,L,MODERNA,27,F,SOLTERO,210.63,1
C0002255,R3. [12-24 M>,CLASICA,800,2000,705.84,SEGMENTO PLATA,L,CENTRO,35,M,SOLTERO,111.5,6
C0002256,R3. [12-24 M>,PLATINUM,12000,12000,468.24,SEGMENTO ORO,L,MODERNA,44,F,SOLTERO,3634.05,25
C0002258,R3. [12-24 M>,ORO,4900,6000,81,SEGMENTO PLATA,L,MODERNA,52,F,CASADO,293.69,6
C0002262,R3. [12-24 M>,ORO,5000,6000,0,SEGMENTO BRONCE,L,MODERNA,45,M,SOLTERO,168.39,4
C0002268,R2. [6-12 M>,PLATINUM,24000,24000,0,SEGMENTO PLATA,L,MODERNA,40,M,CASADO,2020,1
C0002270,R1. <0-6 M>,ORO,4000,4000,257.52,SEGMENTO PLATA,L,MODERNA,24,M,SOLTERO,818.9,7
C0002272,R1. <0-6 M>,CLASICA,700,2000,548.4,SEGMENTO PLATA,L,SUR,23,M,SOLTERO,645.15,1
C0002276,R4. [24-MAS>,CLASICA,12000,12000,100,SEGMENTO BRONCE,L,ESTE,64,M,CASADO,100,1
C0002278,R4. [24-MAS>,CLASICA,1300,2000,1101.24,SEGMENTO ORO,L,ESTE,42,M,SOLTERO,1791.11,15
